"","Id","country","city","settlement","establish","population","structures","kyc_pop","kyc_year","gpw20","gpw15","ghs15","hrsl18","wp_pb20","wp_u18","wp_u15","wp_c20","wpe16","ls18","ls15","grid16","area_m2"
"184","19","Philippines","Davao","Balete","1975","800","180",800,2019,237.126937866211,219.198822021484,153.37239074707,274.905975341797,237.126937866211,350.767852783203,323.471252441406,271.119110107422,0,97.9176177978516,85.0932006835938,237.126937866211,24666.1958520375
"194","20","Philippines","Davao","Bangkaan","1998","68","19",68,2019,47.3119506835938,43.7349052429199,22.9068470001221,15.4023637771606,47.3119506835938,36.1198196411133,34.2946319580078,21.6102485656738,0.0314222238957882,12.0458841323853,11.8017425537109,47.3119506835938,1201.24838501588
"204","21","Philippines","Davao","Bartoline Compound","1960","516","132",516,2019,220.883163452148,204.183166503906,0.43140909075737,287.188690185547,220.883163452148,101.261268615723,100.09602355957,281.705047607422,0.636183977127075,49.4195671081543,41.7624664306641,220.883163452148,24319.4182736725
"218","22","Philippines","Davao","Bolton Island","1970","524","123",524,2018,1255.90881347656,1160.955078125,355.202392578125,273.604705810547,1255.90881347656,437.476501464844,437.124603271484,544.361938476562,0,247.42399597168,200.550430297852,1255.90881347656,30824.9424689617
"224","23","Philippines","Davao","BUNHOA","1990","1024","258",1024,2018,999.538024902344,923.967468261719,1285.71032714844,869.536865234375,999.538024902344,821.323669433594,799.871276855469,933.918273925781,0,72.8851470947266,57.8037300109863,999.538024902344,19485.7696831822
"06","1","Philippines","Malabon","Flordeliz Village Home Owner Association Ph 4","1999","13000","164",13000,2017,292.983337402344,303.935272216797,107.856994628906,392.001525878906,292.983337402344,346.163604736328,349.357421875,282.417144775391,0.158063367009163,218.785522460938,247.292449951172,292.983337402344,5889.42199669592
"120","2","Philippines","Malabon","Flordeliz Village Homeowners Association Inc.","1986","1340","135",1340,2017,235.626037597656,244.43391418457,97.8675994873047,204.48356628418,235.626037597656,233.696899414062,236.894607543945,196.543273925781,0.127119362354279,175.953918457031,198.88005065918,235.626037597656,4736.45091504045
"219","3","Philippines","Malabon","Former PPA-People's Power Assn. ( Manaca )","1984","1750","128",1750,2017,140.434936523438,145.684494018555,60.0462036132812,108.598731994629,140.434936523438,127.682540893555,132.627532958984,90.5998840332031,0.0757641568779945,104.869888305664,118.534042358398,140.434936523438,2822.96137430985
"315","4","Philippines","Malabon","Green Meadow Homeowners Association","2005","710","142",710,2017,245.813186645508,255.001861572266,103.422744750977,190.088027954102,245.813186645508,143.816680908203,151.060012817383,118.384468078613,0.132617443799973,183.561172485352,207.478515625,245.813186645508,4941.22863506339
"415","5","Philippines","Malabon","Gulayan Catmon","1989","9000","983",9000,2017,2324.47875976562,2489.91162109375,1359.86096191406,2054.53076171875,2324.47875976562,1527.64672851562,1614.39416503906,1232.16796875,2.61066746711731,3656.95361328125,4133.42822265625,2324.47875976562,97268.3410076313
"515","6","Philippines","Malabon","Kapisanang Diwa ng Mahihirap Inc.","1986","8400","801",8400,2017,2315.61840820312,2402.17797851562,1205.69836425781,3307.5126953125,2315.61840820312,3502.37963867188,3495.40966796875,2865.66430664062,1.24926280975342,1729.18981933594,1954.49670410156,2315.61840820312,46547.5433660583
"615","7","Philippines","Malabon","LDS Pioneer Neighborhood Association Inc.","1983","112","19",112,2017,82.2194061279297,87.8787689208984,123.733589172363,122.787811279297,82.2194061279297,102.50528717041,106.69896697998,91.7314682006836,0.046281598508358,61.982250213623,70.0593795776367,82.2194061279297,1724.44977218937
"715","8","Philippines","Malabon","Letre Urban People's Association HOA Phase 1","1998","1195","239",1195,2017,322.783081054688,334.848968505859,499.971405029297,249.609085083008,322.783081054688,253.315460205078,260.823944091797,189.34733581543,0.174141272902489,241.038513183594,272.444946289062,322.783081054688,6488.44402367994
"811","9","Philippines","Malabon","Letre Urban People's Association HOA Phase 6","1986","565","106",565,2017,122.079216003418,126.642631530762,122.07984161377,94.4041976928711,122.079216003418,95.5323638916016,98.4041519165039,71.4375,0.0658615976572037,91.1627426147461,103.040908813477,122.079216003418,2453.98269469477
"96","10","Philippines","Malabon","Litre Homeowners Paradise phase 2","1986","1820","334",1820,2017,601.362182617188,623.841552734375,352.803527832031,465.035095214844,601.362182617188,605.185180664062,611.625549316406,608.001403808594,0.324431538581848,449.067657470703,507.579498291016,601.362182617188,12088.3186148107
"106","11","Philippines","Malabon","Malabon Peoples Village Homeowners Association Phase 1","1992","1818","303",1818,2017,429.302093505859,445.349731445312,30.4607028961182,592.489562988281,429.302093505859,381.308807373047,375.810516357422,349.358612060547,0.231609597802162,320.581665039062,362.352233886719,429.302093505859,8629.64227979537
"1110","12","Philippines","Malabon","Malabon People's Village Phase 2 (MPV P2)","1997","1305","312",1305,2017,311.163848876953,322.795379638672,22.0783214569092,444.931884765625,311.163848876953,340.155822753906,346.068878173828,265.194519042969,0.167873442173004,232.361831665039,262.6376953125,311.163848876953,6254.87889839988
"126","13","Philippines","Malabon","Ang Bagong Samahan Kapit Bisig","1987","8480","NaN",8480,2017,2369.20043945312,2459.63330078125,2158.333984375,3487.46752929688,2369.20043945312,2294.25390625,2354.34619140625,1458.27001953125,1.27958226203918,1769.62524414062,2000.20153808594,2369.20043945312,47676.494612636
"135","14","Philippines","Malabon","Angela - 3 Home Owner Association","1986","186","NaN",186,2017,21.7852725982666,23.2137680053711,19.3586921691895,32.5433311462402,21.7852725982666,16.3690586090088,19.221019744873,15.0876693725586,0.0227044802159071,31.9973201751709,36.1663360595703,21.7852725982666,845.945117203286
"145","15","Philippines","Malabon","catmonville Homeowners Association","2005","1236","206",1236,2017,984.597229003906,1027.03930664062,606.477722167969,890.60888671875,984.597229003906,595.485778808594,664.177917480469,646.306335449219,0.631716787815094,879.622192382812,994.232666015625,984.597229003906,23537.1084120893
"155","16","Philippines","Malabon","Cornillo Martinez Francisco NA","2008","190","32",190,2017,50.9133033752441,52.8164825439453,18.7527046203613,39.3714027404785,50.9133033752441,41.5138092041016,45.2277374267578,27.0184841156006,0.0274678394198418,38.0195503234863,42.9733543395996,50.9133033752441,1023.43688942026
"165","17","Philippines","Malabon","Damata Kadema","2015","25500","0",25000,2017,2315.61840820312,2402.17797851562,1205.69836425781,3307.5126953125,2315.61840820312,3502.37963867188,3495.40966796875,2865.66430664062,1.24926280975342,1729.18981933594,1954.49670410156,2315.61840820312,46547.5433660583
"175","18","Philippines","Malabon","Flordeliz Vill Homeoners Association Phase 5","1999","850","170",850,2017,168.591552734375,174.893630981445,63.5123291015625,233.036529541016,168.591552734375,185.080291748047,185.974807739258,153.330001831055,0.0909547209739685,125.895866394043,142.299621582031,168.591552734375,3388.95332336333
"185","19","Philippines","Malabon","Flordeliz Village HOA Phase 1","1986","985","197",985,2017,260.230499267578,269.958129882812,111.267562866211,201.254669189453,260.230499267578,239.650146484375,247.892929077148,180.776824951172,0.140393286943436,194.327331542969,219.647445678711,260.230499267578,5231.03919519298
"195","20","Philippines","Malabon","Flordeliz Village HOA Phase 2","1999","1115","224",1115,2017,286.255249023438,296.955688476562,122.395050048828,223.329986572266,286.255249023438,234.718505859375,239.349639892578,166.264373779297,0.154433757066727,213.761322021484,241.613616943359,286.255249023438,5754.17722311709
"205","21","Philippines","Malabon","Flordeliz Village HOA Phase 6","1986","930","186",930,2017,286.381927490234,297.087097167969,122.091705322266,253.652709960938,286.381927490234,241.998031616211,245.914093017578,179.791351318359,0.154502406716347,213.855911254883,241.72053527832,286.381927490234,5756.72320791706
"2110","22","Philippines","Malabon","Flordeliz Village HOA Phase 7","1993","1350","98",1350,2017,90.6963272094727,94.0866241455078,38.7793083190918,70.1357269287109,90.6963272094727,71.5608215332031,76.0668563842773,47.254955291748,0.0489305593073368,67.7275543212891,76.5522003173828,90.6963272094727,1823.13766381191
"225","23","Philippines","Malabon","Flordeliz Village HOA Phase 8 (FLOVI 8 )","1992","1605","268",1605,2017,263.117980957031,272.953521728516,112.502174377441,203.469879150391,263.117980957031,204.364013671875,213.413803100586,134.733963012695,0.141951844096184,196.483535766602,222.084609985352,263.117980957031,5289.08189165778
"07","1","Ghana","Accra","Maamobi","1925","42000","6800",42000,2017,8531.75,7475.625,6334.24462890625,8440.89453125,6890.16064453125,7389.50146484375,7234.3955078125,9836.3916015625,13.8868932723999,6309.2666015625,5701.98681640625,8715.4853515625,486518.648448398
"127","2","Ghana","Accra","MABROUK","1918","8500","5395",8500,2018,19038.08203125,16681.404296875,15465.4921875,19557.9765625,13581.4306640625,22865.32421875,20864.771484375,22354.171875,30.9877605438232,25863.30859375,21364.220703125,19412.41796875,1085636.87356279
"220","3","Ghana","Accra","MAMPROBI","1809","50000","3524",50000,2016,18273.591796875,16011.548828125,15284.4423828125,18828.427734375,11697.5556640625,20431.638671875,18490.033203125,20574.6328125,25.7742099761963,15419.3173828125,14785.162109375,18628.91015625,1042042.20558083
"316","5","Ghana","Accra","ABELENKPE","1940","15000","1440",15000,2016,44587.16015625,39067.828125,34335.234375,45234.69140625,18972.654296875,34383.49609375,32143.37109375,46175.8671875,72.5732879638672,25721.0546875,24203.99609375,45482.484375,2542560.04519951
"416","6","Ghana","Accra","ABOFO","1918","32214","24638",32214,2016,29380.1171875,25743.2265625,17707.3046875,26521.4765625,15570.8916015625,27232.13671875,25078.82421875,29578.357421875,61.861328125,21054.17578125,20549.390625,29291.49609375,2167272.93778294
"516","7","Ghana","Accra","ABOSSEY OKAI","1970","75000","5038",75000,2016,23294.30078125,20410.7578125,19001.50390625,23417.107421875,12910.876953125,28314.82421875,25654.912109375,26229.6015625,37.578800201416,43196.0625,44776.9609375,23755.935546875,1328345.6225394
"616","8","Ghana","Accra","ACHIMOTA","1970","24000","4576",24000,2016,11498.9638671875,10075.5361328125,9694.1083984375,11929.4619140625,7202.3798828125,12037.4765625,11480.494140625,13362.23046875,19.2392444610596,11060.755859375,9072.22265625,11919.5380859375,674034.910792835
"716","9","Ghana","Accra","ADABRAKA","1839","56000","2356",56000,2017,9193.87890625,8055.79150390625,7634.54736328125,9401.505859375,5535.69189453125,11273.685546875,10153.35546875,11410.4150390625,14.9646244049072,25545.08984375,24108.40625,9385.3017578125,524276.273331864
"812","10","Ghana","Accra","ADWENBU","1956","87500","6073",87500,2016,32235.416015625,28245.07421875,26674.46484375,33273.6171875,18572.072265625,27566.056640625,26419.04296875,37205.93359375,52.4687042236328,17761.208984375,17056.095703125,32840.37890625,1838208.24507999
"97","11","Ghana","Accra","ALAJO","1879","60000","20000",60000,2016,29151.46875,25542.880859375,23466.568359375,29199.357421875,18009.00390625,26173.05859375,24669.705078125,32518.1953125,47.4490432739258,22759.958984375,19387.7734375,29743.7734375,1662347.61957408
"107","12","Ghana","Accra","AMAMOMO","1970","280000","150120",280000,2017,15543.873046875,13619.736328125,8607.82421875,15129.46875,17384.8515625,15429.287109375,13955.306640625,16895.2578125,21.6097831726074,14014.59765625,21786.173828125,15862.2587890625,886381.449632917
"1111","13","Ghana","Accra","Amantra","1827","6600","5719",6600,2018,22524.158203125,19735.94921875,16579.99609375,21826.298828125,6329.84814453125,19298.00390625,17623.83984375,19080.33984375,27.0104694366455,26450.474609375,26565.375,23014.33984375,1284428.59833831
"128","14","Ghana","Accra","ANOMULEY","1943","18000","2070",18000,2016,13550.486328125,11873.10546875,6831.50927734375,10760.2568359375,13406.7734375,8464.0986328125,7586.0166015625,10990.7275390625,50.2070121765137,16902.6171875,15501.0283203125,13486.521484375,1758971.35584197
"136","15","Ghana","Accra","ASYLUM DOWN","1800","25000","2745",25000,2016,41210.6640625,36109.30078125,31215.443359375,38116.99609375,13877.7431640625,48535.69140625,44143.21875,43408.68359375,67.0774688720703,98266.9453125,104331.1640625,42089.62109375,2350017.16792718
"146","16","Ghana","Accra","Awoshie Kwashiebu","1960","145000","37088",145000,2016,20398.17578125,17873.13671875,20283.51953125,26849.9609375,17814.359375,26475.6953125,23732.8984375,29796.328125,49.5036010742188,23585.212890625,20851.10546875,19588.4921875,1734327.64433944
"156","17","Ghana","Accra","AWUDOME","1953","7200","5750",7200,2018,16587.4375,14534.1201171875,13591.9072265625,17020.421875,9351.291015625,18881.771484375,17934.3828125,19417.4140625,26.9989166259766,10755.39453125,10483.4921875,16911.345703125,945890.181571462
"166","18","Ghana","Accra","AYIDIKI","1954","4000","124",4000,2016,12940.076171875,11338.255859375,10609.4443359375,11222.70703125,10900.958984375,14304.029296875,13126.921875,14861.9140625,21.0622062683105,16619.59375,14561.60546875,13206.7685546875,737901.206303385
"176","19","Ghana","Accra","BLEMAGOR","1865","16980","2293",16980,2018,12128.02734375,10626.728515625,10151.1826171875,12519.0615234375,8712.8388671875,9698.61328125,9493.7763671875,14232.5908203125,19.7405738830566,11264.5927734375,8665.357421875,12360.244140625,691598.623178661
"186","20","Ghana","Accra","BUBII","1970","120000","10966",120000,2016,17685.732421875,15496.458984375,14540.7236328125,18172.4453125,12215.2001953125,13271.0166015625,12658.736328125,20111.42578125,28.7865810394287,9376.916015625,9345.9775390625,18019.12109375,1008519.86326289
"196","21","Ghana","Accra","BUBUASHIE","1949","115000","4553",115000,2016,8200.1923828125,7185.111328125,6734.91650390625,8408.8603515625,6207.8779296875,6663.4755859375,6697.53125,9289.048828125,13.3472290039062,4047.08984375,3911.7841796875,8356.4423828125,467611.820988581
"206","22","Ghana","Accra","CHORKOR","1820","25000","9010",25000,2016,21385.94921875,18738.63671875,17051.58203125,21973.478515625,19301.8984375,17222.01953125,14986.8740234375,23751.478515625,25.9508724212646,21814.35546875,20757.326171875,21799.498046875,1219522.87093854
"2111","23","Ghana","Accra","DARKUMAN WEST","1958","60000","14090",60000,2016,34243.9921875,30005.015625,29001.771484375,35725.76171875,22406.603515625,27526.68359375,26779.8125,39592.7890625,56.6802673339844,17948.8671875,17837.671875,34461.3125,1985757.78813743
"226","24","Ghana","Accra","DZORWULU","1955","96000","1170",96000,2016,47712.52734375,41806.3125,33740.23046875,45571.34375,13838.5537109375,34614.07421875,32360.841796875,46290.02734375,78.383903503418,23264.865234375,20965.294921875,48708.3828125,2746131.13563682
"233","25","Ghana","Accra","EAST LEGON","1939","125000","6660",125000,2016,87820.5,76949.4140625,63424.21875,79471.1484375,29179.123046875,83894.5859375,78357.6875,88730.6953125,166.441741943359,28155.40625,25649.73046875,86074.984375,5831182.2924605
"243","26","Ghana","Accra","GBEBU","1901","250000","6106",250000,2016,32434.708984375,28419.697265625,20881.154296875,33268.9296875,30796.095703125,15679.5908203125,13395.845703125,26162.126953125,34.7434272766113,12826.2841796875,12048.5009765625,33304.4765625,1865405.83046589
"253","27","Ghana","Accra","GBEMOMO","1970","7000","2605",7000,2016,12653.552734375,11087.201171875,10594.7470703125,12951.6826171875,9834.423828125,10073.810546875,9869.291015625,14458.37109375,20.60910987854,6265,6509.7275390625,12876.8134765625,722027.318904355
"263","28","Ghana","Accra","GBORTSUI","1920","144000","5000",144000,2016,19476.298828125,17065.376953125,16650.93359375,20104.15625,15952.50390625,14257.009765625,14123.205078125,21610.10546875,31.7010650634766,9558.095703125,9145.8291015625,19840.37890625,1110626.9644204
"272","29","Ghana","Accra","GONTENG","1970","12000","4180",12000,2016,30783.5625,26972.94140625,25206.1328125,31433.58203125,14247.0859375,33524.6640625,31760.6171875,35178.51953125,50.1055603027344,20662.064453125,21765.572265625,31391.13671875,1755416.97373625
"281","30","Ghana","Accra","Kanda","1892","7500","417",7500,2017,9510.3544921875,8333.091796875,6130.1796875,9567.8369140625,4157.31201171875,8323.64453125,7803.52978515625,10295.4873046875,15.4797439575195,13173.998046875,15628.4609375,9715.9814453125,542323.150702655
"291","31","Ghana","Accra","KANESHIE","1970","60000","8187",60000,2016,28768.900390625,25207.669921875,21387.4765625,24283.154296875,13222.6708984375,28786.736328125,25702.6484375,28444.44140625,46.8263549804688,45605.875,40126.21875,29337.6953125,1640531.95212695
"301","32","Ghana","Accra","KANTEISAN","1970","25600","2000",25600,2016,15756.6044921875,13806.1337890625,11113.44140625,13725.4130859375,9197.673828125,12557.5830078125,12439.8173828125,15317.169921875,25.6465911865234,7885.50537109375,7506.0107421875,16055.705078125,898512.314457368
"317","33","Ghana","Accra","KOKOMLEMLE EAST","1930","150","45",150,2017,889.351013183594,779.260498046875,739.756652832031,857.5703125,880.719116210938,1131.18981933594,1031.02465820312,1199.86645507812,1.44757223129272,1454.99499511719,1357.552734375,907.887756347656,50714.7892919704
"321","34","Ghana","Accra","KOMKOMLELE WEST","1940","1000","480",1000,2016,201.191207885742,176.286254882812,163.681091308594,207.676849365234,120.408416748047,256.203002929688,231.411483764648,276.096862792969,0.327473431825638,344.874420166016,307.029510498047,205.329254150391,11472.8265966102
"331","35","Ghana","Accra","KORLE BU","1970","900","275",900,2016,2172.40063476562,1903.48474121094,1625.74719238281,2242.21459960938,1166.05261230469,2541.1484375,2298.8837890625,2335.72705078125,3.41400241851807,1477.81323242188,1890.95153808594,2215.04296875,123880.041708589
"341","36","Ghana","Accra","Korle Dudor","1970","2000","20026",2000,2018,14869.943359375,13029.23046875,11688.240234375,14978.28515625,8098.18701171875,17569.22265625,15896.6337890625,17288.4296875,20.7665481567383,42200.87109375,34085.109375,15177.4443359375,847950.882069498
"351","37","Ghana","Accra","KORLE GONNO","1800","7500","6420",7500,2018,22867.517578125,20036.8046875,17611.8203125,23281.193359375,16141.7490234375,18934.419921875,16408.546875,24453.0625,23.7624530792236,18443.173828125,19691.955078125,23328.00390625,1304008.53805356
"361","38","Ghana","Accra","KOTOBABI","1865","9600","2200",9600,2016,26986.525390625,23645.9296875,21731.857421875,27675.205078125,19611.052734375,23127.966796875,22428.302734375,31005.29296875,43.9252281188965,16693.11328125,16347.994140625,27549.177734375,1538892.89139619
"371","39","Ghana","Accra","KWASHIEMAN","1970","141400","10100",141400,2016,18121.423828125,15878.2177734375,15157.236328125,19172.3515625,13272.505859375,16611.86328125,15726.9775390625,21640.904296875,30.3617477416992,13546.1044921875,13225.068359375,17563.689453125,1063704.86473027
"381","40","Ghana","Accra","MAAMOBI WEST","1925","15000","9350",15000,2016,15741.248046875,13792.677734375,12977.6533203125,15924.6396484375,12873.142578125,14359.9873046875,13954.4208984375,19220.908203125,25.6215972900391,12546.51953125,12888.328125,16075.6005859375,897636.639903026
"08","1","Kenya","Athiriver","CANAAN","1905","4900","565",4900,2014,88.4652328491211,83.4353942871094,86.9490356445312,974.12060546875,88.4652328491211,272.729827880859,282.651184082031,763.326232910156,1.40190923213959,139.914932250977,156.502914428711,88.4652328491211,65609.3509266828
"129","2","Kenya","Athiriver","CHELENZI","1905","1572","2682",1572,2014,9.08357334136963,8.56711196899414,0.0908293053507805,58.7158546447754,9.08357334136963,22.4328575134277,20.7942676544189,15.8768100738525,0.112098276615143,4.24388694763184,17.2336711883545,9.08357334136963,5246.19938120554
"227","3","Kenya","Athiriver","City carton","1967","29824","502",29824,2014,45.7331428527832,43.1329116821289,8.013108253479,453.692047119141,45.7331428527832,64.8134994506836,57.5838317871094,293.653228759766,0.738820374011993,92.5122528076172,107.038352966309,45.7331428527832,34576.792458442
"318","4","Kenya","Athiriver","JAM CITY","1905","2020","496",2020,2014,29.700065612793,28.0114192962646,12.2609491348267,23.9651508331299,29.700065612793,9.718674659729,9.08955001831055,298.941711425781,0.514503359794617,51.7292976379395,57.1773719787598,29.700065612793,24078.7574089607
"417","5","Kenya","Athiriver","JUA CALI","1905","3000","630",3000,2014,33.2823333740234,31.3900127410889,328.265045166016,300.335998535156,33.2823333740234,135.539703369141,140.694961547852,235.55241394043,0.410611361265182,119.198150634766,128.865585327148,33.2823333740234,19216.6122487178
"517","6","Kenya","Athiriver","KASOITO","1905","6800","368",6800,2014,72.7480621337891,68.5939178466797,0,169.475555419922,72.7480621337891,26.712158203125,21.3977298736572,554.978088378906,1.83151090145111,18.0209808349609,43.5222854614258,72.7480621337891,85714.70891105
"617","7","Kenya","Athiriver","KISUMU NDOGO","1905","980","51",980,2014,7.4797534942627,7.05447959899902,26.7928886413574,66.6040649414062,7.4797534942627,21.0056095123291,20.1797046661377,13.4627914428711,0.0923059061169624,3.49457478523254,14.1908464431763,7.4797534942627,4319.91643749783
"717","8","Kenya","Athiriver","KMC","1905","12000","682",12000,2014,370.899627685547,349.811553955078,581.939697265625,3390.2822265625,370.899627685547,835.499267578125,860.504760742188,2500.64526367188,4.5756049156189,1644.22521972656,1974.95056152344,370.899627685547,214138.314917861
"813","9","Kenya","Athiriver","Kosovo settlement","1970","1480","306",1480,2014,19.6377506256104,18.5212154388428,21.485424041748,197.756942749023,19.6377506256104,104.464332580566,91.9221038818359,152.896987915039,0.24231281876564,50.8767242431641,54.6763801574707,19.6377506256104,11340.2397740933
"98","10","Kenya","Athiriver","ALPHA RAMA","1905","14400","475",14400,2014,8.81301116943359,8.22365474700928,6.18066596984863,92.9502944946289,8.81301116943359,25.4416179656982,26.0308876037598,68.6560897827148,0.229614347219467,7.88794469833374,16.7023334503174,8.81301116943359,10745.9515430902
"108","11","Kenya","Athiriver","BONDENI","1905","6192","134",6192,2014,100.512428283691,94.7976303100586,775.179565429688,759.78076171875,100.512428283691,423.955474853516,414.685424804688,785.837951660156,1.24004352092743,359.977630615234,389.173217773438,100.512428283691,58034.0364467972
"09","1","Nigeria","Lagos","ILASE TOWN","23.10.2019","10","71",400,2019,5436.9560546875,4795.3330078125,1758.62646484375,2865.23095703125,3218.42626953125,2934.13037109375,2525.73413085938,10431.7607421875,111.536514282227,2121.42333984375,2010.4130859375,4037.30126953125,1479042.03343929
"130","2","Nigeria","Lagos","Majidun","17.01.2019","1","242",2672,2019,393.768310546875,347.299102783203,338.193176269531,778.323791503906,1683.19958496094,775.353576660156,722.650268554688,1514.98132324219,571.190307617188,1423.38708496094,1432.94128417969,1716.70458984375,155289.081930779
"228","3","Nigeria","Lagos","Majidun Ilaje","06.05.2019","5","1770",84880,2019,1029.14953613281,907.698059082031,907.680419921875,1050.89929199219,1573.04150390625,827.934265136719,804.364990234375,2096.32470703125,2558.443359375,5024.025390625,4760.1044921875,1499.94079589844,271270.846034788
"319","4","Nigeria","Lagos","Agbojedo","25.10.2018","10","94",161,2018,138.898025512695,122.506454467773,79.3225784301758,205.091445922852,287.4296875,56.5710411071777,53.0411109924316,237.353332519531,0,94.7191162109375,89.7486572265625,436.571258544922,26625.114469182
"418","5","Nigeria","Lagos","Ebute Oko","17.11.2018","11","103",224,2018,429.071746826172,378.436340332031,53.0667533874512,348.620880126953,255.533386230469,115.734924316406,101.118721008301,532.788757324219,0,28.2604885101318,26.7809219360352,153.826461791992,44746.4814479034
"518","6","Nigeria","Lagos","Araromi New Site","24.10.2018","10","128",272,2018,274.180725097656,241.824249267578,135.338226318359,292.725738525391,351.744476318359,123.110420227051,114.19261932373,519.436096191406,0,84.6733551025391,80.2454071044922,325.739196777344,60694.4174171137
"618","7","Nigeria","Lagos","Isale Akoka","04.09.2018","9","41",608,2018,349.958282470703,308.659149169922,123.844818115234,239.527084350586,102.079727172852,63.7052612304688,56.4891166687012,119.317481994629,765.73291015625,417.327056884766,395.354248046875,12.5935583114624,20066.6677600443
"718","8","Nigeria","Lagos","Igbayilola Tie Gate","12.10.2018","10","194",613,2018,1656.76416015625,1461.24682617188,842.576904296875,1220.76635742188,686.264892578125,469.326538085938,421.915008544922,2168.1484375,772.557739257812,914.249206542969,866.259094238281,1159.49926757812,163399.942704499
"814","9","Nigeria","Lagos","Abagbo","21.11.2018","11","98",801,2018,5724.52783203125,5048.9677734375,1046.61145019531,1267.55505371094,520.94921875,1350.51403808594,1133.16125488281,1775.70825195312,69.4294281005859,414.380096435547,392.584411621094,330.254669189453,503458.43682722
"99","11","Nigeria","Lagos","Chiku","15.10.2018","10","375",1877,2018,669.045471191406,590.090393066406,459.733123779297,928.718627929688,1351.37036132812,255.864776611328,234.096801757812,1083.26428222656,205.775772094727,448.336669921875,424.809112548828,1973.70959472656,118359.044512037
"109","12","Nigeria","Lagos","Ganvie Kodji","07.09.2018","9","165",2548,2018,433.964233398438,382.75146484375,91.8579940795898,605.831604003906,528.067749023438,13.2354230880737,12.5444660186768,49.5682792663574,0,94.5896682739258,89.6136627197266,80.5327072143555,37589.568922691
"1112","13","Nigeria","Lagos","Igboeseiyore","19.03.2018","3","578",6031,2018,5846.01806640625,5156.12060546875,2213.68725585938,3307.17407226562,2901.82055664062,3421.0126953125,3296.6611328125,8194.009765625,8030.91455078125,1671.91235351562,1585.439453125,2942.11865234375,1550965.48842085
"1210","14","Nigeria","Lagos","City of Glory","04.09.2018","9","41",72200,2018,10.7181377410889,9.45327377319336,1.98409378528595,8.27723503112793,10.279974937439,7.66464519500732,7.29864358901978,11.161319732666,19.3303928375244,41.2631759643555,39.1007995605469,0,3249.30903127603
"137","15","Nigeria","Lagos","Majedun Ewe Nla","14.01.2017","1","877",11260,2017,471.321441650391,415.700042724609,356.893005371094,870.800659179688,1617.19958496094,684.554321289062,654.10009765625,1145.45593261719,612.854797363281,1703.72485351562,1715.16064453125,1207.57373046875,185873.444722029
"147","17","Nigeria","Lagos","Bayeku Itunmegba 36","30.10.2016","10","0",1269,2016,1728.39501953125,1524.42456054688,1374.30029296875,2868.13623046875,2021.33459472656,612.861877441406,511.842864990234,2114.6015625,371.953643798828,2227.17626953125,2242.123046875,2545.95190429688,198646.445002049
"157","22","Nigeria","Lagos","Ebutte Ilaje","16.05.2016","5","286",7576,2016,1550.44750976562,1367.47680664062,806.719482421875,1485.51489257812,780.944763183594,1035.05981445312,907.61083984375,1503.1220703125,4743.7216796875,5366.833984375,5079.29541015625,1284.2373046875,97992.1850947868
"167","19","Nigeria","Lagos","Agboyi 1 / Agboyi Town","30.09.2016","9","200",2160,2016,6071.89697265625,5355.3427734375,2524.78295898438,9019.8154296875,2679.16845703125,2471.29833984375,2403.0634765625,10441.759765625,1963.09375,1497.94152832031,1419.40869140625,4225.568359375,382502.716295764
"177","20","Nigeria","Lagos","Agbajowo","30.10.2016","10","678",2220,2016,1216.14123535156,1072.62268066406,744.341674804688,1036.77502441406,893.665893554688,903.618225097656,825.820556640625,1084.53051757812,1925.32189941406,3796.99829101562,3596.62939453125,1879.32543945312,75410.062716173
"187","21","Nigeria","Lagos","Itowolo","05.01.2016","1","171",2660,2016,2668.5185546875,2353.60278320312,651.048217773438,1482.65185546875,379.787048339844,1300.62854003906,1188.22436523438,2629.5771484375,1206.86962890625,212.535675048828,203.965133666992,378.067352294922,250462.789394286
"197","23","Nigeria","Lagos","Idi-Iroko","16.09.2016","9","687",9380,2016,1263.97619628906,1114.8125,1568.5419921875,2492.91967773438,5414.07373046875,2639.43627929688,2482.84301757812,3867.88305664062,2606.88134765625,6445.888671875,6489.3154296875,5501.8076171875,498470.063056152
"207","24","Nigeria","Lagos","Mayegun","04.05.2016","5","950",32850,2016,389.492858886719,343.528198242188,371.958557128906,428.641998291016,820.18994140625,349.050140380859,320.0224609375,325.842132568359,624.009765625,566.952453613281,537.292541503906,1065.56994628906,118020.214313805
"2112","25","Nigeria","Lagos","Agala Ajebo","21.07.2015","7","36",112,2015,3612.11645507812,3185.84521484375,193.287994384766,1.83885943889618,2.85632514953613,883.610900878906,775.989318847656,64.5701675415039,0,19.8271522521973,19.13551902771,0.391735702753067,330010.131052691
"229","26","Nigeria","Lagos","Daramola Abete","01.12.2015","12","43",1184,2015,340.411499023438,300.238983154297,328.893432617188,399.910125732422,309.273101806641,452.345306396484,410.199798583984,410.113037109375,570.9912109375,2139.60083007812,2029.01696777344,759.096130371094,28780.9124564342
"234","28","Nigeria","Lagos","Irede","15.03.2015","3","152",2000,2015,1920.73852539062,1694.0693359375,1008.01214599609,1997.36547851562,1408.47229003906,676.254943847656,625.963439941406,2126.5380859375,462.018951416016,427.774139404297,405.39111328125,835.758544921875,165709.553715646
